id,nome,marca,ano_modelo,cor,preco,preco_zero_km,km,endereco,cidade,uf,telefone,link,empresa,data_coleta
147974,MOBI,FIAT,2020,Prata,51490,,58123,Uberlândia - MG,Uberlândia,MG,(34) 3218-4608,https://seminovos.unidas.com.br/storage/veiculos/755/147974/fiat-mobi-prata-2020-1-0-evo-flex-like-manual-c60f4178c14ad18b20343b14a6115c65.jpg,Unidas,20220913211354
148209,MOBI,FIAT,2020,Branco,51490,,56897,Guarapuava - PR,Guarapuava,PR,(42) 3624-0150,https://seminovos.unidas.com.br/storage/veiculos/775/148209/fiat-mobi-branco-2019-1-0-evo-flex-like-manual-08f74b81c3696b1137e508e7e90ec96c.jpg,Unidas,20220913211354
148851,MOBI,FIAT,2020,Cinza,51490,,43000,Pato Branco - PR,Pato Branco,PR,(46) 3223-5653,https://seminovos.unidas.com.br/storage/veiculos/789/148851/fiat-mobi-cinza-2020-1-0-evo-flex-like-manual-dce339a7b3b2e09c9b9ad58bfef50299.jpg,Unidas,20220913211354
148894,MOBI,FIAT,2020,Branco,51490,,56897,Pato Branco - PR,Pato Branco,PR,(46) 3223-5653,https://seminovos.unidas.com.br/storage/veiculos/789/148894/fiat-mobi-branco-2020-1-0-evo-flex-like-manual-1ccada2c223d0d2dba95db5f78b8a1a3.jpg,Unidas,20220913211354
1296321,Mobi,Fiat,2020,Branco,50930.00,40790.00,49500,,Florianópolis,SC,,,Movida,20220913211639
1288445,Mobi,Fiat,2020,Branco,50930.00,40790.00,46302,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1288445/574179_751ae6ef92559201d1a479f53208e3b0.jpg,Movida,20220913211639
1296275,Mobi,Fiat,2020,Preto,50930.00,40790.00,53928,,São José do Rio Preto,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1296275/651289_8bfba7ebd3bb0c60f73d8764a7d5e962.jpg,Movida,20220913211639
1284762,Mobi,Fiat,2020,Preto,50930.00,40790.00,54523,,Niterói,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1284762/644450_6ab10a8ec137b3075e79b8c06a043bd0.jpeg,Movida,20220913211639
1272392,Mobi,Fiat,2020,Cinza,50930.00,40790.00,57001,,Santo André,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1272392/651632_7795397a2b00b4408847d973fb2a0ec6.jpeg,Movida,20220913211639
1294606,Mobi,Fiat,2020,Cinza,50930.00,40790.00,59402,,Campinas,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1294606/649749_34b03d65c78ff48cda7f6d1dd1a00ad2.jpg,Movida,20220913211639
1294587,Mobi,Fiat,2020,Cinza,50930.00,40790.00,46810,,São José do Rio Preto,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1294587/653257_00e9b85fa8184c19708dc52b00ab9ed0.jpg,Movida,20220913211639
1273786,Mobi,Fiat,2020,Cinza,50930.00,40790.00,47408,,Feira de Santana,BA,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1273786/605876_e162bbcc88dd94c02e1677f1c761a758.jpg,Movida,20220913211639
1294187,Mobi,Fiat,2020,Vermelho,50930.00,40790.00,45321,,Ribeirão Preto,SP,,,Movida,20220913211639
1272156,Mobi,Fiat,2020,Branco,50930.00,40790.00,54524,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1272156/580274_442cd3de8b6e614830165bc42d99f506.jpeg,Movida,20220913211639
1296855,Mobi,Fiat,2020,Cinza,50930.00,40790.00,48553,,Anápolis,GO,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1296855/612211_a3547cff85eab174d4e5d845a5541af7.jpg,Movida,20220913211639
1297150,Mobi,Fiat,2020,Cinza,50930.00,40790.00,54374,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1297150/614254_60a1b82936afbd9f6cfcea797d7ab65a.jpg,Movida,20220913211639
1297248,Mobi,Fiat,2020,Vermelho,50930.00,40790.00,49628,,Campinas,SP,,,Movida,20220913211639
1297593,Mobi,Fiat,2020,Prata,50930.00,40790.00,55564,,Guarulhos,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1297593/653196_62c6fcaa9574f400658ccddd4b175801.jpg,Movida,20220913211639
1289211,Mobi,Fiat,2020,Preto,51190.00,40790.00,44408,,Blumenau,SC,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1289211/644456_40f86604a871d38a708474164da15017.jpeg,Movida,20220913211639
1270551,Mobi,Fiat,2020,Branco,51190.00,40790.00,36377,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1270551/586802_3828fa5d6045a9b92c8607f55b7b0436.jpg,Movida,20220913211639
1289940,Mobi,Fiat,2020,Cinza,51720.00,40790.00,40555,,Maringá,PR,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1289940/653182_68a6718b002fe459ed4fe2827ac5fd53.jpeg,Movida,20220913211639
1249546,Mobi,Fiat,2020,Branco,51720.00,40790.00,42001,,Recife,PE,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1249546/655651_2b0ca90bd02dbd450a67c2c33e105a7f.jpg,Movida,20220913211639
1288768,Mobi,Fiat,2020,Preto,51720.00,40790.00,37533,,Feira de Santana,BA,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1288768/593465_7be05da78d260b523729783d7b728c09.jpeg,Movida,20220913211639
1260530,Mobi,Fiat,2020,Branco,51720.00,40790.00,40000,,Anápolis,GO,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1260530/561446_10ad2eba72af57ef6123d7037a445080.jpg,Movida,20220913211639
1292125,Mobi,Fiat,2020,Branco,51720.00,40790.00,42560,,Recife,PE,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1292125/646036_6841b48f3f5dcb87a2b98b69c1291bda.jpg,Movida,20220913211639
1292453,Mobi,Fiat,2020,Branco,51720.00,40790.00,43160,,São Luís,MA,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1292453/611503_7a1bc9a6a713d03ae888463faab8610e.jpeg,Movida,20220913211639
1289364,Mobi,Fiat,2020,Branco,51720.00,40790.00,39558,,Anápolis,GO,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1289364/583269_d183cc314a09d0ed52e10d0453340825.jpg,Movida,20220913211639
1281666,Mobi,Fiat,2020,Preto,51720.00,40790.00,37687,,Manaus,AM,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1281666/655364_2198f92fe006cb65accd30935273671b.jpg,Movida,20220913211639
1288303,Mobi,Fiat,2020,Branco,51720.00,40790.00,40270,,Anápolis,GO,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1288303/651320_67095ad8c8b457a558dc47a473fd2ef0.jpg,Movida,20220913211639
1293666,Mobi,Fiat,2020,Branco,51720.00,40790.00,41385,,Fortaleza,CE,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1293666/655688_c535d5924689d8688d8a05da08f00bff.jpeg,Movida,20220913211639
1297345,Mobi,Fiat,2020,Branco,51720.00,40790.00,38481,,Anápolis,GO,,,Movida,20220913211639
1288711,Mobi,Fiat,2020,Preto,52500.00,40790.00,31287,,Maceió,AL,,,Movida,20220913211639
1291483,Mobi,Fiat,2020,Cinza,52500.00,40790.00,30633,,Nova Iguaçu,RJ,,,Movida,20220913211639
1290654,Mobi,Fiat,2020,Branco,52500.00,40790.00,34132,,Nova Iguaçu,RJ,,,Movida,20220913211639
1296401,Mobi,Fiat,2020,Branco,52500.00,40790.00,30010,,Campinas,SP,,,Movida,20220913211639
1291916,Mobi,Fiat,2020,Cinza,52500.00,40790.00,34425,,Recife,PE,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1291916/646101_7540082192887af4dc0b96d9b4b043f8.jpg,Movida,20220913211639
1279736,Mobi,Fiat,2020,Preto,52500.00,40790.00,32363,,Lauro de Freitas,BA,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1279736/593829_d94abf22658de57a21b066f050932b05.jpg,Movida,20220913211639
1295976,Mobi,Fiat,2020,Branco,53290.00,40790.00,21200,,Nova Iguaçu,RJ,,,Movida,20220913211639
1294571,Mobi,Fiat,2020,Cinza,53290.00,40790.00,22053,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1294571/645526_c18222d0e818b373e86a5c8ed4a3f513.jpeg,Movida,20220913211639
1294012,Mobi,Fiat,2020,Prata,53290.00,40790.00,21548,,São Paulo,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1294012/638174_230ad338ebd53a6aa4e22cc181a3637a.jpeg,Movida,20220913211639
1294827,Mobi,Fiat,2020,Branco,53290.00,40790.00,16541,,Suzano,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1294827/611739_283acbbd8c8ac1840bedf91dd32508ff.jpeg,Movida,20220913211639
1186910,Mobi,Fiat,2021,Preto,53410.00,40790.00,34340,,Salvador,BA,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1186910/671769_0b1b8597145df09b348aeeb40e6b0921.jpg,Movida,20220913211639
1296648,Mobi,Fiat,2021,Preto,53410.00,40790.00,31539,,Belo Horizonte,MG,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1296648/670563_2a7981d1a4cdc63970bc2e75ad1656b7.jpg,Movida,20220913211639
1234877,Mobi,Fiat,2021,Branco,53450.00,40790.00,37000,,Natal,RN,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1234877/697419_1527268da84e9ffa2e7119769049a030.jpeg,Movida,20220913211639
1291178,Mobi,Fiat,2021,Prata,53450.00,40790.00,40001,,Lauro de Freitas,BA,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1291178/693999_22e3f8f84c97fbeffa44b6a3439c3420.jpg,Movida,20220913211639
1266178,Mobi,Fiat,2021,Branco,53450.00,40790.00,48483,,Várzea Grande,MT,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1266178/671563_217f4227871c22aca20a06c265b96f7f.jpg,Movida,20220913211639
1261099,Mobi,Fiat,2021,Prata,53450.00,40790.00,42079,,São José do Rio Preto,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1261099/693805_9aaeb7d20a57435b4eeec62ccdd56454.jpg,Movida,20220913211639
1232749,Mobi,Fiat,2021,Branco,53450.00,40790.00,48791,,Ribeirão Preto,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1232749/685314_2361bb205bdce6ed49d3fc6e26307d66.jpg,Movida,20220913211639
1292343,Mobi,Fiat,2021,Branco,53450.00,40790.00,45000,,Belo Horizonte,MG,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1292343/696262_c52bc0539c85749726e62dd1c5d7f71b.jpg,Movida,20220913211639
1242854,Mobi,Fiat,2021,Cinza,53450.00,40790.00,42797,,Natal,RN,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1242854/665670_0919cbd92f49351b4704a2c08250fde8.jpeg,Movida,20220913211639
1279005,Mobi,Fiat,2021,Cinza,53450.00,40790.00,37689,,Brasília,DF,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1279005/701460_aa467d24d4935de735f2a5cec9586fc4.jpg,Movida,20220913211639
1218332,Mobi,Fiat,2021,Prata,53450.00,40790.00,44700,,Maceió,AL,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1218332/696550_d88a53ff262ad573678be70c247666bf.jpg,Movida,20220913211639
1296339,Mobi,Fiat,2021,Branco,53450.00,40790.00,39359,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1296339/701394_15112ea04829dc5bbaf4166f8118e9e1.jpg,Movida,20220913211639
1244195,Mobi,Fiat,2021,Branco,53450.00,40790.00,53013,,São José do Rio Preto,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1244195/695889_6d9effe08a5dd5494a3da9ec9e3b8a03.jpg,Movida,20220913211639
1222148,Mobi,Fiat,2021,Prata,53450.00,40790.00,59286,,Manaus,AM,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1222148/695371_e6c97ccde89479653d3c579df55a8908.jpg,Movida,20220913211639
1259583,Mobi,Fiat,2021,Cinza,53450.00,40790.00,42807,,Ribeirão Preto,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1259583/701491_27374df8b3571fab64b329400d47c28e.jpg,Movida,20220913211639
1254015,Mobi,Fiat,2021,Prata,53450.00,40790.00,46113,,Petrolina,PE,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1254015/695275_2309277e24f38219c709a036b0927339.jpeg,Movida,20220913211639
1239712,Mobi,Fiat,2021,Branco,53450.00,40790.00,40063,,São Paulo,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1239712/701411_9e6cdcb2d71d6cc7a3c2613769106867.jpg,Movida,20220913211639
1237258,Mobi,Fiat,2021,Cinza,53450.00,40790.00,50654,,Londrina,PR,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1237258/682160_5b08a27364156aaac476b4280d35e4ce.jpg,Movida,20220913211639
1279747,Mobi,Fiat,2021,Prata,53450.00,40790.00,38865,,Porto Alegre,RS,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1279747/695306_b687e5bad80f6c0fd6c99dde1d3a2adb.jpeg,Movida,20220913211639
1277172,Mobi,Fiat,2021,Branco,53450.00,40790.00,37572,,Taubaté,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1277172/702696_0d8fc558a06e41588ad29eca24d6efc1.jfif,Movida,20220913211639
1183926,Mobi,Fiat,2021,Cinza,53450.00,40790.00,46033,,Uberlândia,MG,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1183926/701492_cd6f8e645cb8f4b2872bf13c38224f0e.jpg,Movida,20220913211639
1292460,Mobi,Fiat,2021,Branco,53450.00,40790.00,43768,,São Paulo,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1292460/671602_0d0fac1eecdcf186de54da59a3266695.jpg,Movida,20220913211639
1249498,Mobi,Fiat,2021,Branco,53450.00,40790.00,49310,,Manaus,AM,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1249498/697150_0cd6501580764d7510d80dfe5943fa6f.jpg,Movida,20220913211639
1294622,Mobi,Fiat,2021,Branco,53450.00,40790.00,40504,,João Pessoa,PB,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1294622/694784_db347bffbbc5a184247f2f7c491c4b29.jpg,Movida,20220913211639
1236882,Mobi,Fiat,2021,Cinza,53450.00,40790.00,41537,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1236882/697075_1e2a2b8bfe06a5b26d1a22a94375f398.jpg,Movida,20220913211639
1288685,Mobi,Fiat,2021,Prata,53450.00,40790.00,50581,,Manaus,AM,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1288685/694275_4e7e7f0c7aa18c782a685606679f48fd.jpg,Movida,20220913211639
1217128,Mobi,Fiat,2021,Vermelho,53450.00,40790.00,40442,,São José do Rio Preto,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1217128/694010_ac176bd2244e8dee90bc0795b9722c8d.jpg,Movida,20220913211639
1235056,Mobi,Fiat,2021,Branco,53450.00,40790.00,42507,,João Pessoa,PB,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1235056/695928_210901e2e466304d9629c59ad32f5cd4.jpg,Movida,20220913211639
1186469,Mobi,Fiat,2021,Preto,53950.00,40790.00,28549,,Vitória,ES,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1186469/673061_448deb2920a5b6574fd0565ac71c99c3.jpeg,Movida,20220913211639
1291342,Mobi,Fiat,2021,Preto,53950.00,40790.00,26548,,São José do Rio Preto,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1291342/682317_bdd9ab4c4910eb44b4ce684b5ed8e725.jpg,Movida,20220913211639
1221920,Mobi,Fiat,2021,Cinza,53950.00,40790.00,33577,,Natal,RN,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1221920/665672_a6df5e8995b6d7da31e24aefe4cd260f.jpeg,Movida,20220913211639
1208202,Mobi,Fiat,2021,Cinza,53950.00,40790.00,33963,,Natal,RN,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1208202/665753_e0f2ed94dd5acba503fd3efbd9d35cd0.jpeg,Movida,20220913211639
1236844,Mobi,Fiat,2021,Vermelho,53950.00,40790.00,30144,,Niterói,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1236844/694888_9f687c1906b9dd8efc216263fdabed1e.jpeg,Movida,20220913211639
1208207,Mobi,Fiat,2021,Branco,53950.00,40790.00,33751,,Niterói,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1208207/699621_74279d1d785c9761d167b42b79bbbdd2.jpg,Movida,20220913211639
1244455,Mobi,Fiat,2021,Vermelho,53950.00,40790.00,30821,,Nova Iguaçu,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1244455/692643_2c2994957134450277453ab474ceaf68.jpeg,Movida,20220913211639
1226359,Mobi,Fiat,2021,Prata,53950.00,40790.00,34268,,Natal,RN,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1226359/701440_39f5c0a30242978c7e8a6e6cbe344b44.jpeg,Movida,20220913211639
1294952,Mobi,Fiat,2021,Cinza,53950.00,40790.00,30138,,Cuiabá,MT,,,Movida,20220913211639
1280068,Mobi,Fiat,2021,Preto,53990.00,40790.00,44609,,Campinas,SP,,,Movida,20220913211639
1283657,Mobi,Fiat,2021,Cinza,53990.00,40790.00,39398,,Cuiabá,MT,,,Movida,20220913211639
1272186,Mobi,Fiat,2021,Branco,53990.00,40790.00,39223,,Jundiaí,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1272186/696046_a1adb9195cf17593c28f59480a73f1ae.jpg,Movida,20220913211639
1283479,Mobi,Fiat,2021,Cinza,53990.00,40790.00,38895,,Brasília,DF,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1283479/684974_a2b5f8821d1f530dff293b6fbfb436b6.jpg,Movida,20220913211639
1281572,Mobi,Fiat,2021,Prata,53990.00,40790.00,49744,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1281572/693818_62b793a38c53fc94d094198e58d93fcf.jpeg,Movida,20220913211639
1291857,Mobi,Fiat,2021,Vermelho,53990.00,40790.00,42113,,Goiânia,GO,,,Movida,20220913211639
1257742,Mobi,Fiat,2021,Preto,53990.00,40790.00,55131,,São Caetano do Sul,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1257742/670574_20e40e1b15a5be5df9f95a87ae4c1e4b.jpg,Movida,20220913211639
1288797,Mobi,Fiat,2021,Cinza,53990.00,40790.00,37352,,Brasília,DF,,,Movida,20220913211639
1292278,Mobi,Fiat,2021,Branco,53990.00,40790.00,42472,,Osasco,SP,,,Movida,20220913211639
1268758,Mobi,Fiat,2021,Cinza,53990.00,40790.00,38201,,Caxias do Sul,RS,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1268758/668099_9fb414aabc377cf3be64d43ed95c98b2.jpeg,Movida,20220913211639
1293735,Mobi,Fiat,2021,Branco,53990.00,40790.00,44699,,Fortaleza,CE,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1293735/683692_1206befee03f8e0676c4011b2e96159c.jpeg,Movida,20220913211639
1274214,Mobi,Fiat,2021,Cinza,53990.00,40790.00,46001,,São Paulo,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1274214/696583_a3341f23c82ff153e329d3c7ac6a1558.jpg,Movida,20220913211639
1287555,Mobi,Fiat,2021,Preto,53990.00,40790.00,40103,,Uberlândia,MG,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1287555/671483_88388cf50622ed5194dbb8273bd7d162.jpg,Movida,20220913211639
1294168,Mobi,Fiat,2021,Branco,53990.00,40790.00,39020,,Nova Iguaçu,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1294168/701580_cd54dad7ad5b387fa2f75303772d7865.jpeg,Movida,20220913211639
1288688,Mobi,Fiat,2021,Preto,53990.00,40790.00,43121,,Campinas,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1288688/671218_c76118a597eac3d0575d54d7eaaaac27.jpg,Movida,20220913211639
1286416,Mobi,Fiat,2021,Cinza,53990.00,40790.00,46068,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1286416/664252_8a24d6fa72e30f62c18b52dae06c5a4f.jpeg,Movida,20220913211639
1280266,Mobi,Fiat,2021,Cinza,53990.00,40790.00,49560,,São Paulo,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1280266/684299_73528f74b319919f9160f377904a0b8a.jpg,Movida,20220913211639
1289997,Mobi,Fiat,2021,Branco,53990.00,40790.00,47399,,Santos,SP,,,Movida,20220913211639
1290084,Mobi,Fiat,2021,Branco,53990.00,40790.00,40530,,Brasília,DF,,,Movida,20220913211639
1293670,Mobi,Fiat,2021,Prata,53990.00,40790.00,52469,,Fortaleza,CE,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1293670/693921_3ef093e02ea92fa1cf939c3c3349349d.jpeg,Movida,20220913211639
1272233,Mobi,Fiat,2021,Prata,53990.00,40790.00,39937,,João Pessoa,PB,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1272233/694258_7c224c2e0431605ef5d2027143cb57cb.jpg,Movida,20220913211639
1293163,Mobi,Fiat,2021,Branco,53990.00,40790.00,54606,,São Bernardo do Campo,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1293163/671606_66a0eb6b4a1f12391b433c6340d6a6d7.jfif,Movida,20220913211639
1265198,Mobi,Fiat,2021,Branco,53990.00,40790.00,42958,,Manaus,AM,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1265198/683942_e21319c81bac298b872db7ad1f87eb73.jpg,Movida,20220913211639
1255812,Mobi,Fiat,2021,Branco,53990.00,40790.00,50737,,Santos,SP,,,Movida,20220913211639
1279379,Mobi,Fiat,2021,Branco,53990.00,40790.00,35511,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1279379/701407_91217de33841dfac23e10d1e9f855c51.jpg,Movida,20220913211639
1295103,Mobi,Fiat,2021,Branco,53990.00,40790.00,41548,,Suzano,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1295103/696048_a1fcb30255bcea5cab044d098064b1de.jpg,Movida,20220913211639
1250641,Mobi,Fiat,2021,Preto,53990.00,40790.00,53001,,Natal,RN,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1250641/671217_869b1410610174aa8fdb7d5c3bf1795d.jpeg,Movida,20220913211639
1290017,Mobi,Fiat,2021,Branco,53990.00,40790.00,35664,,Mogi das Cruzes,SP,,,Movida,20220913211639
1262360,Mobi,Fiat,2021,Cinza,53990.00,40790.00,40209,,Brasília,DF,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1262360/677992_4b27d66a1df1c6313d383bec5c341a6b.jpg,Movida,20220913211639
1296236,Mobi,Fiat,2021,Prata,53990.00,40790.00,52920,,Piracicaba,SP,,,Movida,20220913211639
1288723,Mobi,Fiat,2021,Prata,53990.00,40790.00,45752,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1288723/664881_ddb32518edf121564668891bbb0fe2b8.jpeg,Movida,20220913211639
1279809,Mobi,Fiat,2021,Cinza,53990.00,40790.00,42762,,Florianópolis,SC,,,Movida,20220913211639
1283861,Mobi,Fiat,2021,Prata,53990.00,40790.00,43753,,Campinas,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1283861/693777_8d84e8ff2653c65b9f7ffc5e304d7728.jpg,Movida,20220913211639
1256736,Mobi,Fiat,2021,Cinza,53990.00,40790.00,40100,,Cuiabá,MT,,,Movida,20220913211639
1265459,Mobi,Fiat,2021,Prata,53990.00,40790.00,36755,,Petrolina,PE,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1265459/693958_2f69895f2923667b10520bc13b09f13c.jpeg,Movida,20220913211639
1296409,Mobi,Fiat,2021,Vermelho,53990.00,40790.00,43839,,Maringá,PR,,,Movida,20220913211639
1295523,Mobi,Fiat,2021,Prata,53990.00,40790.00,48734,,Santos,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1295523/663799_63b50b855734f119a778301022fabded.jpg,Movida,20220913211639
1262435,Mobi,Fiat,2021,Cinza,53990.00,40790.00,40470,,Rio de Janeiro,RJ,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1262435/693765_28eb402c8e74a0dd93835226993b85fb.jpeg,Movida,20220913211639
1296451,Mobi,Fiat,2021,Prata,53990.00,40790.00,39921,,Manaus,AM,,,Movida,20220913211639
1288144,Mobi,Fiat,2021,Cinza,53990.00,40790.00,40415,,Goiânia,GO,,,Movida,20220913211639
1291684,Mobi,Fiat,2021,Cinza,53990.00,40790.00,42300,,São Paulo,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1291684/665011_0ab53a421861e4700d7151c11d2b7709.jpg,Movida,20220913211639
1286481,Mobi,Fiat,2021,Preto,53990.00,40790.00,42566,,Belém,PA,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1286481/673136_1a97bdfbcb4542282d7bfb890aa09562.jpg,Movida,20220913211639
1252659,Mobi,Fiat,2021,Prata,53990.00,40790.00,48920,,São Paulo,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1252659/693808_33c67941f91dbbe628e75dd0f2dfcc42.jpg,Movida,20220913211639
1283540,Mobi,Fiat,2021,Prata,53990.00,40790.00,39573,,Sorocaba,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1283540/680128_b9ca266ece36c1087eeb42d9b4ab51f3.jpeg,Movida,20220913211639
1293618,Mobi,Fiat,2021,Vermelho,53990.00,40790.00,58274,,Várzea Grande,MT,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1293618/666080_8eedb5761affcbd03508393d7198f392.jpg,Movida,20220913211639
1257082,Mobi,Fiat,2021,Prata,53990.00,40790.00,40148,,João Pessoa,PB,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1257082/701445_b4ae1b42be71409b886cdfca4bcef4ca.jpg,Movida,20220913211639
1294769,Mobi,Fiat,2021,Preto,53990.00,40790.00,36000,,Jundiaí,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1294769/682331_15633106e3d6ee5f41daee876ee5db2b.jpg,Movida,20220913211639
1290295,Mobi,Fiat,2021,Cinza,53990.00,40790.00,46583,,Recife,PE,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1290295/680163_26eced8fe7dc69f01a5ff97c820cff6f.jpg,Movida,20220913211639
1288730,Mobi,Fiat,2021,Vermelho,53990.00,40790.00,37503,,Ribeirão Preto,SP,,,Movida,20220913211639
1278025,Mobi,Fiat,2021,Branco,53990.00,40790.00,47149,,Sorocaba,SP,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1278025/699616_256c34c5b765878f0467f0b42f5a6b6d.jpeg,Movida,20220913211639
1288677,Mobi,Fiat,2021,Prata,53990.00,40790.00,41894,,Goiânia,GO,,,Movida,20220913211639
1286684,Mobi,Fiat,2021,Cinza,53990.00,40790.00,40171,,Blumenau,SC,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1286684/665705_2c105c71d3396d42b10226c98987e7eb.jpeg,Movida,20220913211639
1271250,Mobi,Fiat,2021,Branco,53990.00,40790.00,50820,,São Luís,MA,,https://static.seminovosmovida.com.br/storage_dev/veiculo/1271250/663643_1e8d53c3c3ba89bfb4d4496f702a9e51.jpeg,Movida,20220913211639
